,id,review,explanation,contribution,frequency,confidence_score,prediction,label,raw_pred,vanilla_prediction,c,explanation_M2,contribution_M2,frequency_M2,confidence_score_M2,prediction_M2,label_M2,raw_pred_M2,vanilla_prediction_M2,c_M2
31,21462,once again  there  dastardly government agencies stopping at nothing to prevent public knowledge of some momentous events  in this case  the discovery of a new underwater species that could threaten the planet  ecology  although the creature is no  he does seem to befriend one youngster  who protects it at all costs  not realising it is but an infant of the species and is going to get a lot bigger  and badder this  series had a lot going for it  it is family drama  sci  fi  thriller with more than a few comedic moments  the characters are believable  well acted and well photographed  the show holds the attention  of course  as with any sci  fi show  suspension of disbelief has to be achieved  and i think it is here  alas  the series crashed after season one  so we never get a resolution  infuriating  there is a general comment i feel worth making here  many tv networks andor film distribution companies cancel  quite arbitrarily  seemingly excellent tv series  particularly intelligent sci  fi ones  now there may be some very good reasons for this  although the audiences are treated with utmost disdain and rarely told the reasons  this in itself is annoying  what really gets my goat is that  having cancelled the series  they then issue the thing as far as it  got  on dvd  in an obvious attempt to milk the cash cow as far as possible  for previous viewers of the series that  ok  they know what they  in for but  many of these unfinished series end on a cliffhanger  two that come to mind immediately are  surface   and  odyssey    if you  heard good things about the series and not seen it you go and buy the blasted dvd and end up with an unresolved plot issue  it makes me very angry   i enjoyed  surface  immensely and did  realise the poor characters would end up in a situation that looked totally untenable  and we  never know what happened next  i believe that there should be a prominent notice on all such dvd issues  to the effect that the story is unfinished  nowadays i check on tv series purchases  imdb is an obvious excellent starting point  to find out whether a  complete  series is really complete or not  buyer beware  ,funniest sequences takes place,0.14586497843265533,1,1.0,0.0,0.0,0.2459,0.17185619473457334,-0.14586497843265533,wide white ready grin,0.0621793270111084,1,1.0,1.0,0.0,0.7249,0.9924116730690002,-0.0621793270111084
32,12753,victor mature  as a barely civilized and mostly out of control mountain man and trapper  may be on the poster  but robert preston as a failed union colonel who led his men to get  cut to ribbons  by confederate artillery at shiloh  and is sent to a fort in oregon for his incompetence  has the most interesting part  married to a young and hard to recognize at first anne bancroft  the <unk> mature lusts for the colonel  wife  giving the film an interesting and even dark subplot which goes so far as to reference <unk> another man  wife at one point by james whitmore who plays mature  older and wiser mountain man father figure  directed by anthony mann  this film is lost among his more famous westerns with james stewart  but even so you really do  need the indian menace to make this a film worth seeing  although preston gets to prove his bad judgement as a commanding officer again in a failed expedition to finally ing the indians under submission  in a well staged attack among the forest that quickly turns into a rout  ,best entries like cleo,0.14345836639404294,1,1.0,0.0,0.0,0.2877,0.7931198477745056,-0.14345836639404294,respectable affluent rich america,0.003870904445648194,1,1.0,1.0,0.0,0.981,0.9805865287780762,-0.003870904445648194
9,10252,i turned this off within the first five minutes  it  very sick and disturbing  the moment i turned this off was when the beautiful white horse was let into the slaughterhouse and it  skull was punctured by a small <unk> instrument  this creature was lying on the floor in a state of shock before it died  the narrator said the animal dies instantaneously  it did   i do  agree with graphic realism towards animals  insects or any living creature  i was very disappointed as i had just watched  eyes without a face  which was a illiant movie and this short film was attached  which spoilt my night  as i could  hurt a fly  never mind watching this savage   reading other reviews on this page  i had noticed they used words such as aesthetic  this is not art or beauty  i can imagine that the documentary would be very articulate and profound but not aesthetic  ,glitzy hollywood plastic fantastic,0.14318619668483734,1,1.0,0.0,1.0,0.1876,0.4176014363765717,0.14318619668483734,wide white ready grin,0.0169680118560791,1,1.0,1.0,1.0,0.5401,0.9908915162086488,0.0169680118560791
33,5787,directed by diane keaton and adapted from a book by franz lidz  a young mother selma   battling a very serious illness and her self proclaimed inventor husband   a little lacking in the emotions department  unhappy with the new home situation  their sensitive son   he wants to stay with his two eccentric uncles     his mom is well  steven seems to be happier and even takes interest in his strange uncle  living habits  he even decides he wants to change his name to franz  set in the early    this drama is a bit comedic  change that to zany  not being a macdowell fan  unstrung heroes assures my attitude  albeit i enjoyed the film and it is not a total waste  <pad> ,arcane imagery proudly displayed,0.14157703518867493,1,1.0,1.0,1.0,0.4374,0.19003751873970032,0.14157703518867493,leslie still look great,0.01570799946784973,1,1.0,0.0,1.0,0.3114,0.9881352186203004,0.01570799946784973
34,15882,this movie was talked about in fangoria where i heard about this  it was interesting to me mostly becuase it was direct  to  video and i recognized two of the stars on the cover  james marsden of disturbing behavior and christine taylor from the craft  and to my surprise on valentine  day when i was searching through the horror aisle to find it on the shelf  i immediately had to grab it  me and my other and our girlfriends watched it and to my surprise it was pretty good  the tales were interesting and for once they were actually scary  unlike a lot of other horror movies being made recently  some of the plot i do not understand but once i watch it again i bet i  get it  and to even more of my surprise there were other stars i recognized including one of the girls from the tv show my so  called life and <unk> from the real world  i  not sure why this movie was only direct  to  video  with a little advertising this movie could have at least made up for how much money was spent on making it  the only problem i have is that since it was  released in theatres i guess i  never be able to view it in widescreen  you should definitely take a chance and rent this     ,lovely lilting itish accent,0.14004209637641907,1,1.0,0.0,0.0,0.4765,0.04664892703294754,-0.14004209637641907,leslie still look great,0.009746253490447998,1,1.0,1.0,0.0,0.9359999999999999,0.933292031288147,-0.009746253490447998
11,22524,this is among one of many usa attempts of remaking a old classic itish tv show  that  more famous than this one  from what i see none of you have  mentioned or even acknowledged that you knew there was a tv   called  secret agent man  the original secret agent man starred the great patrick mcgoohan  the prisoner  aveheart  ice station zea  the phantom  etc  a man who was tapped to be the first james bond  but he turned it down because mcgoohan was a very devout man and he considered james bond  bed hopping and violent ways to be against his   this show was done in black and white  and it  a pity for those who have  seen it  you are missing out on a lot  the character  mcgoohan played in  secret agent man  was named drake  and after he finished with that show he went on to the do the very popular though at times bizarre and controversial tv series called  the prisoner   the character he played in  the prisoner  was that of a agent who  identity is not revealed is kidnapped and transported to a island where he does not know where he is or who it was that is responsible for kidnapping him  what he does know is that his captors want to know the reasons behind his resignation from the itish secret service  and on this island the populace do  have names but they are referred to by numbers and <unk> character is assigned a number which is    it was argued that his prisoner character was in fact the same character he played in secret agent man but mcgoohan himself disputed   <unk> there is the unmistakable famous theme song that the original secret agent man spawned  it was written by johnny rivers a famous   and   pop musician and from what i read some of you are actually think that the song comes from this version of the show  you  very wrong about that  it was johnny  and it comes from the original tv series so let me help to set the facts straight  to those of you who complained about the name of the show being stupid  well in england  it was actually called  danger man  and in the us it was retitled  secret agent man  for such a supposedly stupid name the show did well enough when it was first   granted this current show has little to do with the original  no such main character named drake in this one  and i guess they did their best to make this show their version of  secret agent man   but it does use the redone version of the original theme song so that does tell you that this show was indeed meant to be a redone albeit however inferior redone version of the original series  <pad> <pad> <pad> ,one honest movie goer,0.13810056447982788,1,1.0,0.0,1.0,0.3208,0.018020622432231903,0.13810056447982788,king give impressive performances,0.0043531060218811035,1,1.0,1.0,1.0,0.8613,0.9575952291488647,0.0043531060218811035
35,17135,as social satire  idiocracy is just as good as office space  but with a wider scope  to criticize this film as too puerile due to potty humor is to kind of miss the point  i think  there are certainly fart jokes etc   but they  not really intended to be funny to the audience  they exist to define the state of  culture  in the world of  ad visited by joe  as a background to the bizarre state of affairs in which he awakes  the real humor of the film lies in the many sight gags and attitudes present in this future society that are just a shade off of what we encounter in our daily lives  and which should serve as a warning  my personal favorite is the depiction of fox news  the subtle illiance in the film lies in the fact that it also digs at  smart  people  and average joes like the protagonists  note the times in the film when joe and rita almost subconsciously conform to the idiots around them  and you realize that idiocracy is not created to pick on any group of people in particular  but on the culture of idiocy in general  i do  know what to say about the  made for conspiracy theory  behavior of fox in releasing this film  but if it  not playing in your local theater  demand it  we all need to see this film  if not for the social commentary  at least for the fart jokes  ,positively roast every scene,0.13707828521728516,1,1.0,0.0,0.0,0.5861,0.26767060160636896,-0.13707828521728516,respectable affluent rich america,0.05425167083740234,1,1.0,1.0,0.0,0.794,0.9792305827140808,-0.05425167083740234
37,22053,maybe being a government bureaucrat is not the most glamorous way of making a living but it  still a way to make a living  however  after watching this movie  one may come away believing that every government bureaucrat is a lazy  bloated  conceited  paper pusher who lives exclusively to partake of his next lunch eak  not exactly a pretty picture  but this is the picture that the audience has to endure when watching what is nothing more than another tedious  noisy  overacted action movie  just what the doctor ordered  right  how many more of these movies has hollywood made  one thousand  two thousand  the formula for making these movies is so beaten into the dust that by now it should be completely unrecognizable  the locales change but the plots remain the same  and with the same shallow character development and the equally shallow acting as trained performers are asked to devolve into pseudo  cartoon characters and act accordingly  this movie seemed to run  on interminably   when will this movie end   i repeatedly thought to myself  leonardo dicaprio was totally unbelievable as a cia operative  but what has to be one of the great <unk> of miscasting  an overweight russell crowe plays a cia bureaucrat  please note that in this movie the on site operative is  lean and mean  while his desk jockey supervisor is fat  this is called stereotyping  what was the casting director thinking  why not have jack nicholson play an overweight office clerk  or nicole kidman play a frumpy department store saleswoman  and the story was so fantastic that no amount of literary license could afford it credibility  an obviously non  arab american   dicaprio  trying to pass himself off as an arab  speaking fluent arabic  concocting all kinds of hair ain schemes that are doomed to failure  trying to out think and <unk> real arabs who are completely <unk> by his laughable arab masquerade  trying to romance a palestinian woman while in the middle of conducting a highly sensitive and complex espionage mission  etc  by now you get the point  next time try casting an actual arab in the role  not even the most naive movie goer can believe all that  there should be a rough balance between the protagonist and antagonist  in this movie the protagonist is so transparent and incompetent that it leaves the story in shambles  next stop for this movie  dvd land and oblivion  and one other thing   let this movie discourage you from working for the government  the pay may not be great  but the fringe benefits are excellent  a critical fact that this movie conveniently omits  ,stupid slasher movies push,0.13235360383987427,1,1.0,1.0,1.0,0.8159,0.7186707258224487,0.13235360383987427,wide white ready grin,0.0711396336555481,1,1.0,0.0,1.0,0.3187,0.9753942489624025,0.0711396336555481
12,1458, electra glide in blue  is a slow moving b  flick in which blake plays a desert motorcycle cop who wants to be a homicide detective and becomes emoiled in a murder investigation  a mediocre film at best   eg in b  features some members of the band chicago  a whiff of action  some philosophizing  and lots and lots of boring dramatic filler  not worth the time  <pad> ,also includes dvd bonuses,0.13205231726169586,1,1.0,0.0,1.0,0.2429,0.9858235120773317,0.13205231726169586,wide white ready grin,0.0004884600639343262,1,1.0,1.0,1.0,0.9836,0.9942881464958192,0.0004884600639343262
38,3432,this program was on for a ief period when i was a kid  i remember watching it whilst eating fish and   riding on the back of the tron hype this series was much in the style of <unk>  <unk> and the like  except more <unk>  there was a geeky kid who  computer somehow created this guy  <unk>  he  go around solving crimes and the   all i really remember was his fancy car and the little flashy cursor thing that used to draw the car and help him out   when i mention it to anyone they can remember very little too  was it real or maybe a dream  ,terry anderson deserve gratitude,0.13131999969482422,1,1.0,0.0,0.0,0.5493,0.4288060665130615,-0.13131999969482422,wide white ready grin,0.0118982195854187,1,1.0,1.0,0.0,0.9222,0.9823912978172302,-0.0118982195854187
14,7362,i  like to point out these excellent points in favor of this    angelina jolie sex scene     foley artist outdid themselves     plot was quite thick     dvd does includes trailers and chapter stops     no animals were harmed in the making of the movie     homages to blade runner through out the film     burning trash cans     funny guy with no legs     voice overs by jack palance added a real dynamic element to the film      sage advise  for example  when you dine with the devil ing a long spoon       angelina jolie was only      to sum it up  an evening of entertainment was provided  ,nearly perfect digital copy,0.12919914722442627,1,1.0,1.0,0.0,0.747,0.02078966237604618,-0.12919914722442627,wide white ready grin,0.04060336947441101,1,1.0,0.0,0.0,0.2233,0.9917424917221068,-0.04060336947441101
40,13289,i heard an interview with the main actor who said that the film was not intended to be a horror movie but he himself would describe it as mental horror  i strongly subscribe to   it is not clear why he travels to this place  but everything there is monotonous  no ight colors  no honest smiles  nothing personal  everything is ordered and everyone seems to be satisfied living this kind of life  our  hero  though from the beginning seems to be misplaced and feels it himself     what makes this film so important and good is the remarkable similarity to life in many large cities or even countries nowadays  you have to function  you are not supposed to let your colleague know your weaknesses  you show off on your wealth  your car  etc   and most of all you lack the true love of life that children have  naturally  in this film you see neither children nor old people  they simply do not fit in a society of strong   i would recommend this film to everyone  and make sure that this utopia does not come true  ,perfectly well rank among,0.12726467847824094,1,1.0,0.0,0.0,0.5239,0.4167242348194122,-0.12726467847824094,respectable affluent rich america,0.0011729001998901367,1,1.0,1.0,0.0,0.9914,0.992255926132202,-0.0011729001998901367
15,8619,the whole movie made me think of the first circle of dante  inferno  where the souls who  fool  themselves in believing that they are happy go to  they never realize they are actually in an inferno  but nothing is enjoyable  they just move on without any emotion  in that sense dante thought that they the were in the worse part  as they would never actively try to change their situation  nobody can die in that place  but trying to certainly does hurt  i am not sure if the writer based his story on this medieval manuscript or not  but the resemblance is absolutely   i did  enjoy the movie when i was watching it  as i was expecting a climax which never came  nevertheless  it made me think afterwards and now i actually think it  a good film  it surely does stick  ,really good job playing,0.12697958946228027,1,1.0,1.0,0.0,0.6343,0.2970028519630432,-0.12697958946228027,respectable affluent rich america,0.010039888322353365,1,1.0,0.0,0.0,0.0898,0.9226391911506652,-0.010039888322353365
16,8368,do  look in the basement is actually a very clever and well thought out exploitation flick that gets a bad rap because of its cheap quality and bad acting  sure  it  not a masterpiece by anyone  standards but it is a very fun little b  film with a lot to offer and even a lot of creepy scenes that will stay in your   as i said  the acting could have been a lot better but that  the case with most exploitation so i ca  really complain  the story is clever and has some great plot twists that will keep you guessing  i thought the gore was a lot of fun too  there  just something great about older gore films because they did  have cgi back then so they had to actually set it all up themselves  see this one for a good time  ,good mann flick thanks,0.12524765729904175,1,1.0,1.0,0.0,0.7054,0.3620749115943909,-0.12524765729904175,harshly lighted sets rob,0.02544465661048889,1,1.0,0.0,0.0,0.0806,0.9819211959838868,-0.02544465661048889
42,21019,i just ca  understand why people are surprised this movie makes no sense  it was never supposed to make sense   duh  the writers were completely wasted on <unk> at the time   it was just supposed to entertain and mock  and it does both   the monkees are good actors  they would  have been hired if they were  good actors  mike has a thing for deadpan and darkness  micky is the best at sheer psychotic comedy  davy is a oadway veteran  and peter actually had people believing he was that dumb in real life  do  tell me they ca  act  because they most definitely   they can also write  sure  jack  bob get the sole credits  but in reality  they got a big helping hand on that script from the monkees  who were also in that smoke  filled    is absolutely impossible to spoil this film  head is very highly symbolic  among the more memorable elements is the black box  which was actually based on  things  the <unk> image that the boys were bound to  and the real black box on the screen gems lot where the band was kept between takes  there  so much more symbolism in the movie that i  just let you watch it and figure it   the music is awesome   circle sky  is one of papa nez  best tunes ever  and  <unk> song    as we go along  will have you enthralled  if you  rather be weirded out  then  ditty diego    can you dig it    and  long title  should be satisfactory  great songs that they are  and then there   daddy  song   without a doubt a homage to davy  oadway days  and the editing  color scheming for that sequence is superb   at least for    oh  for those of you who wo  watch a  pg  film  you  missing out  especially since head was originally rated r in   the rating was lowered about twenty years   now where was i  ah  yes   we were speaking of beliefs  beliefs and conditioning   ,amazing career topping performances,0.12483978271484375,1,1.0,0.0,0.0,0.4507,0.27284014225006104,-0.12483978271484375,illegal immigrant feels sick,0.03944343328475952,1,1.0,1.0,0.0,0.6526,0.993699073791504,-0.03944343328475952
17,138,me and a couple of friends went to rent some movies one day  we picked one each and one of us picked <unk>  lets just say that from now on  we never let him pick a movie  this movie sucks <pad> ,nearly perfect digital copy,0.1198766827583313,1,1.0,0.0,1.0,0.1969,0.24139298498630524,0.1198766827583313,wide white ready grin,0.0015822649002075195,1,1.0,1.0,1.0,0.9793,0.976001501083374,0.0015822649002075195
43,16716,spoiler warning     all heard the  boy who cried wolf  legend  but what if the wolf was a person in the modern world  well it might be something like big fat liar  fourteen  year  old jason sheperd  frankie <unk> from  malcolm in the middle   is always lying to keep himself out of trouble  one day he is pressured to write an english essay  but it winds up in the hands of sleazy film  maker marty wolf  paul giamatti  who plans to turn jason  story into a hollywood blockbuster  no one believes jason when he for once tells the truth and he ends up in summer school  however jason is determined to prove to his parents the truth and travels to  with his friend <unk>  amanda bynes   when wolf refuses to admit he ripped off his story  jason plans to make wolf  life a living hell   is no masterpiece but it  a nice way to spend  minutes of you  time  i wished they could  made it a bit longer though and there are  that much pranks although they are clever enough  i like the pool  dye the best   i might not have liked this as much as i do if it were  for paul giamatti  he is simply hilarious in this  if you have  minutes to kill try this out  you might just enjoy it  ,world war ii salute,0.1189257800579071,2,1.0,0.0,0.0,0.4917,0.2834832966327667,-0.1189257800579071,respectable affluent rich america,0.005567550659179688,1,1.0,1.0,0.0,0.9604,0.9853678345680236,-0.005567550659179688
44,14260,paul naschy as a ghostly security guard in this is scarier than most of his fur  and  shoe  polish werewolf guises  the story is not unfamiliar  a bunch of kids going to party at an abandoned school  the thing is  that one of these kid  fathers did the same thing years ago but he  now deceased  and the latest group of kids seem to be reliving an event from  years ago  this is fairly well done for films of this type  and there  an air of mystery to what  going on because apparently what happened to the kids before is somewhat of a mystery and perhaps the truth was  revealed  so no  not just your standard slice and dice  this moves along at a fairly good clip and does  let you lose interest like a lot of films do  and the oddball story is compelling enough to keep you interested too  and there  some suspense which is lacking in a lot of films these days  the ending is rather aupt and i suppose is left mostly to your imagination  but then again it does  out  stay its welcome either   out of   check it out  ,great films get better,0.11365075409412385,1,1.0,0.0,0.0,0.1848,0.1184522733092308,-0.11365075409412385,leslie still look great,0.05208098888397217,1,1.0,1.0,0.0,0.7623,0.9815350770950316,-0.05208098888397217
46,17967,though i saw this movie about  years ago long before i started commenting on imdb  i decided to review it now which is unusual for me since before now i often reviewed something just after seeing it  what can i say  well  the best performance is that of the late peter boyle as the title character who  after finding out about a man  killing the drug  dealing boyfriend of his daughter  wants to bond with him even though he  a madison avenue executive who has nothing in common with the very lower  class conservative joe  in fact  there are plenty of funny scenes of joe at this guy  party making smart alecky remarks there  oh  and it should be noted that the actress that plays the daughter who they  looking for after she disappeared from the hospital after <unk> on some drugs is none other than susan sarandon making her film debut  this was a pretty hard  hitting movie for the time it was made  late    early    and was compelling work from scripter norman wexler  later of saturday night fever  and director john  <unk>  later to do save the tiger  rocky  and the karate kid   certainly the ending packs a wallop even today after all these years  highly recommended for anyone curious about the counterculture of that time   among the cultural artifacts seen here are a raggedy ann doll  a box of ritz crackers  a bottle of heinz ketchup  and  unique for the era  a nixon poster asking   would you buy a used car from this man   ,know micheal elliott loves,0.11341238021850585,1,1.0,0.0,0.0,0.5277,0.04922521486878395,-0.11341238021850585,wide white ready grin,0.003434658050537109,1,1.0,1.0,0.0,0.9381,0.9294726848602296,-0.003434658050537109
99,5990,i had never heard of this movie  but i like heath ledger and yan own and the story sounded interesting  so i figured i  give it a shot  i found it to be very enjoyable  heath ledger plays a  year old who works a kind of crappy job and wants to start making some serious dough  so he goes and asks for work from mobster yan own  i wo  go into details but things go very bad for ledger and gets into big trouble with yan own  from their on the movie just gets better and better  with one scene involving ledger hooking up with a pair of bank robbers  and lets not forget the beautiful rose byrne  who plays ledger  love interest  i would definitely recommend this movie  ,police guard gets killed,0.034929811954498284,1,1.0,1.0,0.0,0.586,0.5692306160926819,-0.034929811954498284,kung fu u scenes,0.1973901093006134,1,1.0,0.0,0.0,0.6897,0.9853801131248474,-0.1973901093006134
125,18082, years before   there was another  which represented a key date in the history of chile  south america and the whole world  this was the date in  when a bloody coup in chile deposed <unk> allende the first marxist president elected democratically anywhere in the world and put an end to the chilean experiment of a democratic transition from capitalism to socialism  allende committed suicide when the armed forces attacked the presidential   unfortunately this film is too biased and too nostalgic towards the time of allende  rule to be an objective rendition of the man and of his place in history  the times were troubled and allende was a disputed figure in the history of his country and of the whole world  true  he was democratically elected  but his policies plunged chile into economic crisis  he was deposed by a coup and a right  wing dictatorship followed with repression and flagrant human rights abuses  but he was also an ally of castro who saw in his policies another way of making revolution  we  never know if his tentative to build a socialist yet democratic society would have succeeded  the authors of the movie take a completely pro  allende position  there is no opinion or point of view trying to explain the other side  to answer questions like why did the middle class oppose him  or how his democratic views could go together with supporting or being supported by castro  the tone of the commentaries is nostalgic and apologetic  almost propagandistic  people who want to get a better understanding of this episode of the history need to wait for a more balanced and objective film or book in the future  ,idle rich help give,0.028120160102844242,1,1.0,0.0,1.0,0.145,0.0532975010573864,0.028120160102844242,absolutely pathetic action scenes,0.17572635412216187,1,1.0,1.0,1.0,0.5132,0.9810202717781068,0.17572635412216187
81,133,i could nt believe how well this kid did on screen  you will completely forget that they are actors and loose yourself in the movie  it is like watching home movies with a twist  i recomend this to everyone  highly  ,dick grayson alias nightwing,0.07781222462654114,1,1.0,0.0,0.0,0.3669,0.7491735219955444,-0.07781222462654114,respectable affluent rich america,0.1393197774887085,1,1.0,1.0,0.0,0.7522,0.9876246452331544,-0.1393197774887085
221,4842,it is so refreshing to see a movie like this with actual mood and personality instead of just a bunch of cgi cartoon gimmicks  this is a great horror  spoof that has genuine chills along side some really great sets and performances  its laughs are subtle  but plentiful  because there is very little if any cgi  there is no need to violently shake the camera around to hide the crappy effects  this makes the movie immensely watchable compared to the other camera  man  must  be    his  pants films of this genre that have come out in the last decade or   far more enjoyable than the big  budget re  made garbage being released by hollywood   see it  ,bargain basement production values,0.0025945305824279785,1,1.0,1.0,0.0,0.5273,0.04336370527744293,-0.0025945305824279785,really good job playing,0.13713178038597107,1,1.0,0.0,0.0,0.4735,0.9683615565299988,-0.13713178038597107
234,10511,not having seen the  version of this story  i can not offer any comparison there  i can  however  state that stephen sondheim  musical treatment of this story is absolutely genius  only sondheim could come up with music and lyrics that are stellar in their own right  yet perfectly suited to the very bizarre subject matter  if anyone needs an explanation of what a dark comedy is  they should see this  and   strangelove  as well   when  lovett goes from having the  worst pies in london  to a booming business with high acclaim  we are  talking  soylent green    but the ingredients are similar  particularly illiant is the song where  lovett pitches her idea to  todd  even in the introductory number  the line   they went to their maker impeccably shaved   gives a great indication of the premise  the drama  and the comedy to come  outstanding  ,corrupt treasury official keen,0.001402139663696289,1,1.0,1.0,0.0,0.9065,0.1410341113805771,-0.001402139663696289,kung fu u scenes,0.12557843327522278,1,1.0,0.0,0.0,0.4811,0.9912890195846558,-0.12557843327522278
347,5894,if you watched the series and love the league as i do then prepare to be disappointed  i went to the cinema with a group of die  hard league fans and we were all in agreement that this film was  as funny or dark as the three series before  in my personal opinion it was a money spinner  the writing was contrived and the plot confused  no not confusing just confused with what it was trying to do  it was self indulgence of the worst kind from writers who are far more talented than my pitiful criticisms  i hope the league at least can be honest enough with themselves and acknowledge this film as being inferior to the superb three series  i will not be buying it despite owning most of the league memorabilia  ,pretty original twist indicating,0.006339430809020996,1,1.0,1.0,1.0,0.7091,0.6692081689834595,0.006339430809020996,respectable affluent rich america,0.1251165270805359,1,1.0,0.0,1.0,0.3144,0.9643834233283995,0.1251165270805359
445,7956,great show  about time a reality tv show comes along that closes generation gaps  contestants range in ages  some seem old enough to have watched the movie when it first came out  and others  looked so young that perhaps parents or teachers handed down the movie hoping it would touch their lives the way it once touch them  grease has truly become an american icon  grease is a fun and entertaining movie in which the young and old can relate to   you  the one that we want  is sure to gain even more grease followers  the only thing i wish there had been more of is character history  then again it is kind of nice to leave some of it to the nostalgic imagination of the    ca nt wait to watch the next show  and then on oadway    ,illegal dice game going,0.001467621885240078,1,1.0,0.0,0.0,0.011000000000000001,0.012273830361664295,-0.001467621885240078,still worked terrifically well,0.11952197551727295,1,1.0,1.0,0.0,0.6644,0.9081934690475464,-0.11952197551727295
119,20932,jack frost   is probably the most cheesiest movie i have ever seen in my life  the complete title of the film  is jack frost   revenge of the mutant killer snowman  horror movie fans that have a taste for campy story lines  will be delighted to watch this  this film was straight to video  and for good reasons  here  why  the acting  was so atrocious  and so terrible  that it could cause one to cry  the main character had no personality  and the actor  bad acting made it all worse  the screenplay was  was also atrocious  each character always says a cheesy line  and add the cheesy lines to the bad choreography  then you have something bad  second  the story line is  really all that impressive  but since this movie was straight to video  it is forgiven  the director  and writer could have turned the idea of a killer snowman  into something cool  but they did   they story has lots of plot holes in it  in the beginning  a cup of coffee gets knocked into the fish tank  with the melted jack frost  scientists try to restore his life  but they could   once the cup of coffee fell into the tank  jack frost was completely restored  now he is immune to anti  freeze  in jack frost part   the main character  dna got mixed up with the anti  freeze that was used to kill jack frost  since the main character is allergic to bananas  jack frost is too  hence  here  my point  they say that sam  dna combined with jack frost   but  one of the scientists had some saliva on the cup  so when it fell into the tank  the scientists dna would have been combined with jack <unk>  another thing  the special effects were  very good either  here  the good points  jack frost  has lots of blood  that looks pretty realistic  even though this movie is flawed to hell  it is still entertaining  overall  jack frost  is an enjoyable horror movie  the first one was better though   out of   <pad> ,nice sizable supporting part,0.03082752227783203,1,1.0,1.0,0.0,0.6447,0.3331124782562256,-0.03082752227783203,respectable affluent rich america,0.11945991218090055,1,1.0,0.0,0.0,0.3622,0.978646993637085,-0.11945991218090055
229,10657,i rented this movie without having heard  or read  anything about it  what a shame  this movie is intelligent  witty  hilarious  fast  paced  and realistically ridiculous  the characters manage to get developed without relying too heavily on clichéd  tired stereotypes  it was refreshing to watch  i could  help thinking that marketing would have helped lob this not  so  mainstream movie into the starved  for  intelligent  comedy mainstream  the quality of the dialogue and the ease with which the actors execute a huge range of awkwardness  hearteak and comedy is so rare these days  i felt that the actors must have really enjoyed participating in something this rich  how is it that national treasure was number one at the box office for three weeks in a row  it is so weak in too many ways to mention  i guess i  just happy that movies like  seeing   are still being made somewhere out there  ,prison escapee finds time,0.024541035294532776,1,1.0,0.0,0.0,0.2284,0.271582305431366,-0.024541035294532776,respectable affluent rich america,0.11783498525619507,1,1.0,1.0,0.0,0.6185,0.9902020096778872,-0.11783498525619507
295,23866, you ca  take it realistically       zombie bloodbath     is a world all of its own  i  really never seen anything like it  the only thing i can think to compare it to is psychedelic drugs  forgive the  do  simply mean that it  incoherent and absurd  though occasionally it is  i mean that it takes you through such a oad range of intense experiences and unexpected emotions so quickly as to overwhelm you  and when it  over  you find that it  all happened while you were sitting on the   it is worth noting that it  extremely low  budget  as a disclaimer to those who  after seeing  shaun of the dead   consider themselves fans of underground zombie films  also of note is that it is much more  utal  than you  expect  children get disemboweled  and someone taunts a teenage girl before shooting her in the groin  her corpse is subsequently  raped   these are certainly not flaws  and indeed i feel it is to the film  credit  but if it does  sound like your kind of movie  do  waste your    do  mean to over  hype it  regarding utality  do  go in expecting  inside  or something   i hesitate to give away any of the plot  because it  really full of surprises  even the opening scene  which has nothing to do with zombies  is at once a classic horror scene and something quite   man  i  three paragraphs in and i  hardly said anything at all  here  why i thought the movie was awesome    it  big  and it keeps moving  at one point  you expect it to turn into another notld clone  a board  up  the  windows movie where everyone stays in a farmhouse and argues with one another  by the end of the film  however  the farmhouse scenes will seem like a distant dream  there are also a number of outdoor  urban scenes  these are rare in low  budget zombie     the makeup  gore is much better than   more convincing and more creative  something kind of funny  the early zombies look really lame  then  halfway through  they suddenly look really good  with prosthetics and everything  some of them look like fulci zombies  some are reminiscent of  tongue from  day of the dead   and it  got big scenes of dozens of zombies shuffling around  never gets     there  something oddly emotional about it  one character asserts that heaven exists  and that our dead  undead protagonists are now in heaven  in the context of the film  we believe it to be true  though the characters behave with typical horror film stupidity  they genuinely seem to care about each other  and accordingly  i found myself caring about     the pacing is great  there  hardly a dull   my only observation that borders on criticism is that todd sheets comes up with the most bizarre dialog i  ever heard  i personally feel it adds to the experience  but i do  think he does it on purpose  so i ca  fairly give the film a perfect rating   example  when a car eaks down  the owner yells at the passengers  then he says something to the effect of   sorry i yelled at you guys  you do  know what it  like to have your dad standing over you with a straight razor when you  five years old   wtf   at the very end  it gets to be more than i can handle  involves a montage with bill clinton  and then some preachy end credits explaining the zombie metaphor  really  by this point  i was firmly re  living my drug   highly recommended    <pad> ,old unspenseful horror films,0.011740297079086305,1,1.0,0.0,0.0,0.3256,0.05845095589756965,-0.011740297079086305,beloved younger sister nettie,0.11406028270721436,1,1.0,1.0,0.0,0.7117,0.9912126660346984,-0.11406028270721436
