,id,review,explanation,contribution,frequency,confidence_score,prediction,label,raw_pred,vanilla_prediction,c,explanation_M2,contribution_M2,frequency_M2,confidence_score_M2,prediction_M2,label_M2,raw_pred_M2,vanilla_prediction_M2,c_M2,E1_polarity,E2_polarity
29,11436,i was laying in bed  flicking through the channels  and boy do i have channels   of them  with over  movie channels  i probably watch a movie on cable  once or twice a month  dvd has <unk>   anyway  i  flicking through and i come to this movie and because i see <unk> portman  i take interest   minutes later i am still interested  how could this be  when i first saw the previews to this movie in the theater i remember making fun of it  i never thought i  watch it  nevermind like   the story is based on a book  and you can tell  the movie is very episodic  <unk>  not like the movie has a great plot  it just sucks you in  may  be its that performances that do it  i  pretty sure in must have   this movie was good for no reason    peter  movie rating  out of     ,beautiful fraternal love story,0.033307701349258416,1,1.0,0.0,0.0,0.0575,0.04362786933779717,-0.033307701349258416,respectable affluent rich america,0.04042220115661621,1,1.0,1.0,0.0,0.7712,0.995124876499176,-0.04042220115661621,0,0
30,372,onson and ireland  in their last film together  make a likable pair  he is more restrained than usual and she has become a winning actress  but as a thriller the film is totally worthless  its premise is downright silly and its pace is much too rushed  <pad> ,stagecoaches seem thrillingly alive,0.07953852415084839,1,1.0,0.0,1.0,0.2725,0.8608846664428711,0.07953852415084839,respectable affluent rich america,0.05332672595977783,1,1.0,1.0,1.0,0.6012,0.9597628712654114,0.05332672595977783,0,0
31,18082, years before   there was another  which represented a key date in the history of chile  south america and the whole world  this was the date in  when a bloody coup in chile deposed <unk> allende the first marxist president elected democratically anywhere in the world and put an end to the chilean experiment of a democratic transition from capitalism to socialism  allende committed suicide when the armed forces attacked the presidential   unfortunately this film is too biased and too nostalgic towards the time of allende  rule to be an objective rendition of the man and of his place in history  the times were troubled and allende was a disputed figure in the history of his country and of the whole world  true  he was democratically elected  but his policies plunged chile into economic crisis  he was deposed by a coup and a right  wing dictatorship followed with repression and flagrant human rights abuses  but he was also an ally of castro who saw in his policies another way of making revolution  we  never know if his tentative to build a socialist yet democratic society would have succeeded  the authors of the movie take a completely pro  allende position  there is no opinion or point of view trying to explain the other side  to answer questions like why did the middle class oppose him  or how his democratic views could go together with supporting or being supported by castro  the tone of the commentaries is nostalgic and apologetic  almost propagandistic  people who want to get a better understanding of this episode of the history need to wait for a more balanced and objective film or book in the future  ,idle rich help give,0.028120160102844242,1,1.0,0.0,1.0,0.145,0.0532975010573864,0.028120160102844242,absolutely pathetic action scenes,0.17572635412216187,1,1.0,1.0,1.0,0.5132,0.9810202717781068,0.17572635412216187,0,1
32,5844,the movie forever strong will never be nominated for an oscar  it will never be nominated for best acting  for best motion picture  but this movie does have things that other movies do   in a nation with so much scandal  so many problems  movies being poured out with little thought to the morals of society  at least this movie promotes good  what is wrong with standing behind something that promotes happiness  we should support movies that tell our american teens that there is more to life than sex drugs and alcohol  as for this <unk> debate as previously stated  the <unk> is not exclusive to the new zealand all blacks  various utah high school football teams and colleges perform this ritual before games  including hawaii  byu  etc  ,beautiful attracts excellent idea,0.08540892601013184,1,1.0,1.0,0.0,0.8609,0.11144793778657912,-0.08540892601013184,kung fu u scenes,0.05589953064918518,1,1.0,0.0,0.0,0.3178,0.9711867570877076,-0.05589953064918518,0,1
33,238,ok i know the original ghoulies are  in this entry it even seems it does  belong in this series  but it still <unk> a good movie  it is hilarious i thought especially with the pepper spray or mace  i give it a  <pad> ,indeed amazing filmic imagery,0.05237573385238648,1,1.0,0.0,0.0,0.3597,0.04329424351453781,-0.05237573385238648,respectable affluent rich america,0.09396934509277344,1,1.0,1.0,0.0,0.7003,0.9892170429229736,-0.09396934509277344,0,0
34,20501,a beloved and devoted priest from a small town volunteers for a medical experiment which fails and turns him into a vampire     physical and psychological changes lead to his affair with a wife of his childhood friend who is repressed and tired of her mundane life     the one  time priest falls deeper in despair and depravity  as things turns for worse  he struggles to maintain what s left of his humanity    the vampire movie should have really been extinct now thanks to the poor efforts of the twilight and underworld franchises  but the director injects new blood into the story of the vampire  by putting simple things into   these vampires have reflections  and no fangs  but still feed and die the same  making the main protagonist a priest really opens up a can of worms for questioning ones acts  the priest primarily feeds to make himself better  but when he meets his friends unfulfilled wife  carnal instincts set   what makes this film intensely erotic is that when the couple consent for the first time  they are experiencing something they have never before  forbidden passion  which makes the scenario all that more   chan  wook adds some much needed humour into the film  but this is only realised in the final third of the movie  we see the daughter lift her mother in the chair in front of everyone  and when she realises her own strength  just puts the chair down and carry on    and the final act would  be out of place in a carry on film  or even the three stooges as the couple fight for survival  death   cgi is subtle and fantastic  and the scenes with them jumping from building to building is so graceful  you could be watching   the vampire genre feels fresh and viant after this  but more importantly  has the eroticism and intensity that most vampire films are missing these days  it  violent  but from the director in question  i would  expect anything   a really interesting story  with fantastic characters and beautiful cinematography  ,one real bad movie,0.06132841110229492,1,1.0,1.0,0.0,0.5755,0.2015840709209442,-0.06132841110229492,depression following almost ruined,0.034581899642944336,1,1.0,0.0,0.0,0.3314,0.9776260256767272,-0.034581899642944336,1,1
35,10011,the people at abc forgot to do their biographical research  so many scenes were just plain wrong  the actor playing <unk> was very rigid  there was no personality there  it is very very obvious that this movie was on the bottom of the programming totem poll  the move is so low budget  the script is terrible  conversations like   you must follow the rules   no  the people are starving   lame  plus  the movie was jumping like crazy from event to event in order to fit it into the two hours  terrible  a better use of your time would be to watch a pbs documentary on <unk>  also  cbs put out a miniseries on <unk> that is better than abc by far  <unk> was a wonderful man  and it bothers me to think that my grandkids might get a hold of this abc movie and think that that is what he was really like  ,bad rock music blares,0.044071733951568604,1,1.0,1.0,1.0,0.9321,0.8482117652893066,0.044071733951568604,leslie still look great,0.06107160449028015,1,1.0,0.0,1.0,0.2618,0.8622543811798096,0.06107160449028015,1,0
36,18717,this film has some nice special effects  tearing apart the japanese archipelago to a degree that would humble godzilla  the two leads also put in above  par performances  apart from that  it is all a bit ropey in this understated disaster flick  the incongruities in the pacing are bizarre  at one point we have <unk> sinking into the sea and <unk> snow falling on the rest of japan  while osaka is buried under an immense tsunami  yet elsewhere in the country  people are still strolling around sightseeing and licking ice  cream when another tsunami rolls in  <unk> also manages to travel great distances without any hindrance  or even a <unk> in his cream shirt  other people turn up with burns  ripped clothes and mud  streaks on their faces     the <unk> of the film is both touching and repugnant  <unk>  sacrifice in his final evening with shibasaki is a touch of chivalry seldom seen in this genre these days  however  the ill  fated <unk> musings on the japanese psyche and the seduction of death  and the fact that japan is abandoned by everyone and has no friends in the last instance  hint at a darker paranoia that infects japanese concerns regarding their status in the   sadly  the final sequence is a rip  off of <unk>  edited with a cookie    finally  my own particular bug  bear  the heavy handed product placement for cigarettes  this time around  it is   is  he   scientist <unk> who gets to be the poster boy for japan tobacco  at one point  he manages to light up  meters below the ocean surface  in a miniature sub the size of a phone box  gimme a eak  ,crime fighting android thing,0.04760077595710754,1,1.0,0.0,1.0,0.3087,0.023686019703745842,0.04760077595710754,crime fighting android thing,0.032041311264038086,1,1.0,1.0,1.0,0.6763,0.986191749572754,0.032041311264038086,1,1
37,15906,when you read about this film you wanna cringe  i have seen it countless times and yet i cringe myself  so what is the attraction here  i think that for me  it  the <unk> of the romance  i find it super refreshing to have an oddball coupling between this nyc jimmy  eslin  like columnist and a down  on  her  luck  health  wise  ballerina  you feel embarrassed for paul sorvino at his unsubtle approach to wooing this woman  like the guy in the bar who ca  take a hint  he  a bit overweight  at least as a would  be suitor for a ballerina  hope that does  sound unkind  and possibly a tad too old for her  nice change of pace from greek god wooing super  model  the bill conti score has stuck in my head all these years later  which is a pretty good sign  however some of the acting is just dreadful  a subplot involving a young puerto  rican boy befriended by sorvino  character is just hilariously bad  but the opening scene where <unk> is warming up to carole king draws you right into this story  good luck finding it  you  think that lifetime would be re  airing this or even we  but i have  seen it on in quite a few years  ,gorgeous female actresses got,0.04127508401870728,1,1.0,1.0,0.0,0.6892,0.12982934713363647,-0.04127508401870728,gorgeous female actresses got,0.13138249516487122,1,1.0,0.0,0.0,0.4459,0.9840817451477052,-0.13138249516487122,0,0
38,15695,rent this  i own the dvd  got it for    a steal being so under  rated  sure  there are better movies  movies with fewer or no holes in the plot or action  but i do  have that problem with this movie  for me if a movie stays true to itself  honest and exploitive of its flaws  and virtues  obviously   in the name of entertainment  then it has fulfilled its purpose  i got me to care  because its makers cared  the entire movie is preposterous from beginning to end  but its makers took the whole undertaking seriously  and i did not feel manipulated into taking the movie seriously  and that is so true  because i want to take every movie seriously yet many  oh so many  let me down  for all of its <unk>  this movie is almost perfect  and completely  a funny screenplay  it also has become eerily relevant in light of the events on   in no way do i seek to minimize the loss  but this movie incorporates the <unk> of the wtc collapse before it happened in ways that we will never see had the movie been made after those     it  either gone for good  or here to stay    would  you agree   ,stagecoaches seem thrillingly alive,0.0985504984855652,1,1.0,0.0,0.0,0.3018,0.07894911617040634,-0.0985504984855652,wide white ready grin,0.0646202564239502,1,1.0,1.0,0.0,0.6982,0.9925058484077454,-0.0646202564239502,0,0
39,22465,i saw the korean version of daisy first  it came across as a simple love story that flowed nicely from start to finish  i saw it  times as i waited for my copy of the director  cut to   then i got the dc and watched it  wow  i think this is the first real director  cut i  ever seen  amazing how detailed the editing is in both versions  the dc is laid out like a hardcore thriller  with the love story in the background  it moves at a slower pace than the korean version  the variations between both versions are so drastic  it seems like two totally different movies  i thought i would be worn out watching the movie again  <unk> it out just to look for the added scenes  that was  the case  it really felt like i was watching a whole new   while the dc is  minutes longer than the korean version  you  be hard  pressed to pinpoint where or what has been changed   seconds chopped off here  a second added there  an entire scene added here  another erased there  in both versions  scenes have been added  omitted or chopped up and <unk>  in some scenes  entire lines of dialogue were replaced or <unk>  while the scene itself was untouched  even simple sound effects were added  omitted from each version  having a major impact on the mood of the film  and sometimes even changing the outcome of a scene  what comes across as a tender moment in the korean version is a sad  somber one in the dc  the endings of both versions leave room for interpretation  as far as i can tell  both versions end a lot different  and were intended that    assuming most people will be acquiring the director  cut of the film  and will find the movie pretty decent  but a little long and boring  if that  the case  look for the korean version  same movie  but different feel  i think there  a deluxe  version that contains both cuts of the film  not   the versions compliment each other so well that as a pair  i  watch daisy more often than i do any of my other favorite korean movies  alone  i  say the korean version is a nice love story that i  watch once in awhile  the director  cut  i  watch maybe once or twice  then never again  as i find the pacing dull  but they just go so well together  for what i consider the best experience  i  say watch the korean version first  then watch the director  cut to help fill in the gaps of the story that you were curious   the editing is the real star of the film  ,perfectly syched moog background,0.2511837482452393,1,1.0,0.0,0.0,0.3645,0.05404684320092201,-0.2511837482452393,wide white ready grin,0.09113198518753053,1,1.0,1.0,0.0,0.6511,0.9866206645965576,-0.09113198518753053,0,0
40,5286,with a catchy title like the butcher of <unk> this ed <unk> variation and kane hodder playing him will no doubt fly off the shelves for a couple of weeks  most viewers will be bored silly with this latest take on the life of ed   the movie focuses on ed  rampage and gives us  into his <unk> and dwelling in <unk>  its these scenes that give the movie a much needed   what ruins this is the constant focus on other characters lives and focuses less on eds  big mistake   kane hodder is a strange choice to play <unk>  but he does pull it off quite well  and deserves more acting credits than he gets these days  <unk> barnes and micahel <unk> also show    ,sympathetic grumpy shop owner,0.03347116708755493,1,1.0,0.0,1.0,0.1702,0.02301868423819542,0.03347116708755493,wide white ready grin,0.02649033069610596,1,1.0,1.0,1.0,0.8638,0.9941755533218384,0.02649033069610596,0,0
41,8587,monster of mexico i do agree is the weakest of the modern scooby doo movies  mainly because of the weak plot and how predictable it all was  loch ness monster however  is a considerable improvement  with gorgeous animation  honestly scotland looked beautiful  the music is good  and the plot is well thought out  plus  there is some great dialogue  and the voice acting was fabulous  with casey kasem a consistent delight as shaggy  and the beautiful scottish singer sheena <unk> a pleasant surprise in a guest starring role  in fact  my only complaints were some strange accents in one or two members of the voice cast  with the exception of <unk> whose accent did sound genuine  and somehow the loch ness monster was  as well designed as it had potential to be  overall  a solid and enjoyable scooby doo film   bethany cox ,intensely talented performer around,0.06318438053131104,2,1.0,1.0,0.0,0.6681,0.11650019884109496,-0.06318438053131104,intensely talented performer around,0.14697849750518802,2,1.0,0.0,0.0,0.46799999999999997,0.9431530833244324,-0.14697849750518802,0,0
42,16319,due to a very misleading advertising campaign  i saw this film in theatres at the relatively young age of   the trailers on tv portrayed the film as a comedy  and i bugged my parents until they took me  after seeing the movie  i was blown away  i had no idea what to think  totally different than anything i had seen before  leaving far to many questions for such a young mind  needless to say  i loved it  this morning was the first time i  watched in in probably    years  and i still think it  one of the greatest films made in the last decade  kevin spacey and jeff idges are both in top form  as a mysterious man who may or may not be from another planet  and the psychiatrist that develops a bond with him while trying to decipher his mystery  the supporting cast are near perfect as well  each resident of the mental institution is incredibly convincing in their own way  the open ending was handled very well  giving lots of evidence to support whatever you believe happened in the end  how this movie failed to receive at least a nomination in that year  oscars is beyond me  if you have  seen this film  run to wal  mart right now  the dvd is usually in the bargain bin  pick it up      ,best pictures ever made,0.08521982282400131,1,1.0,0.0,0.0,0.1531,0.040745675563812256,-0.08521982282400131,wide white ready grin,0.053261220455169685,1,1.0,1.0,0.0,0.7023,0.9731298685073853,-0.053261220455169685,0,0
43,337,i saw this movie many years ago  and just for kicks decided to rent it and watch it again  the plot is a carbon copy from fright night  i did like the hairy vampire and the bug eating driver  otherwise it was not good at all  <pad> ,thank god abc picked,0.14987224340438846,1,1.0,0.0,1.0,0.2645,0.045146144926548,0.14987224340438846,thank god abc picked,0.05262601375579834,1,1.0,1.0,1.0,0.6609,0.873592734336853,0.05262601375579834,0,0
44,3987,in december  a train leaves the central station of stockholm for berlin  there are  much left when it arrives  not of the train and not of some   this is a black comedy directed by peter dalle and acted like they used to act in the  and also photographed  in b  w  like they used to during that period  the actors must have had lots of fun making it  they are  much of characters  like they were  in the   but the story is well narrated and everybody has   a deadly black and deadly funny film  see it  if you did  think the swedes were capable of humour  ,delightful summer entertainment hits,0.05091394484043121,1,1.0,0.0,0.0,0.2073,0.019324418157339096,-0.05091394484043121,delightful summer entertainment hits,0.15185636281967166,1,1.0,1.0,0.0,0.9372,0.9917176961898804,-0.15185636281967166,0,0
45,17930,in relative terms having watched a lot of disgustingly bad tele tom fontana  levinson are geniuses for creating  delivering in this writer  book the greatest ever tv show  oz was treated horribly in this country  the finale went out well gone  in the morning  before that it was strictly considered alternative viewing for those oblivious to prime time   i first caught oz towards the end of the first series and from then on it was an unmissable watch  my man <unk> possibly the most intimidating villain ever  <unk> the perfect anti  hero  <unk> walker  <unk> an acting class in evocation  there was the hardcore stuff of course  some plain evil but essentially oz had soul  augustus narrates the unfolding plot with pearls of insight while the struggles of <unk>  mcmanus  <unk>  <unk> etc are better than any soap opera before or since  compassion violence wisdom tragedy intelligence pain joy utality love  heroism oz went through the spectrum of human emotion  all inside a max security prison     i can honestly say those thursday nights with the great <unk> to follow oz series  way back in  were the best tv i  ever see  <unk> assaulting vern in the gym is a moment i do  need a video for  a small screen classic i  never   imagine what oz would have done with the same push as the sopranos given a  pm <unk> and all the promos    fine i  over that now  for those that caught it consider yourself privileged for those who did  tv is shite  and you deserve it  ,funniest opera ever put,0.040507249534130096,1,1.0,0.0,0.0,0.1398,0.09682410955429076,-0.040507249534130096,funniest opera ever put,0.21375560760498047,1,1.0,1.0,0.0,0.8598,0.9939061999320984,-0.21375560760498047,0,0
46,14476, half empty  is a hilarious musical about the eternal <unk>  this case  a self  help book writer who goes to germany mistakenly thinking he  popular there  instead of an adoring audience  he finds himself adrift in a world of jaded misanthropes  including the woman who is supposed to be his publicist  his attempts to make  scenes that are largely  to one great encounter after another when he is verbally abused by nihilistic musicians  gruff gangsters  etc  in time  he manages to win over his  her heart and her mind  but his own world view is shaken when his hero  a much more popular self  help writer  turns out to be not quite what he seems  the action is punctuated by several musical   we saw this at the <unk> film festival in oklahoma city and were blown away  this is a really funny  inspired small  scale indie production  you could quibble about a few technical things  like the lighting  which is a bit dark  but the piece is funny and inspired enough that you ca  care too much  if voltaire were writing  candide  today  the character would be a self  help writer  ,highly laughable special effects,0.07809165865182878,1,1.0,0.0,0.0,0.1507,0.3416663110256195,-0.07809165865182878,highly laughable special effects,0.23742824792861936,1,1.0,1.0,0.0,0.8407,0.9942913055419922,-0.23742824792861936,0,0
47,10844,as a native chinese  i can not accept this kind of idea that some people must die for a  better world   i said  better world  because it is a lie that chinese people have been indoctrinated for thousand years     i guess most western audience may do  know <unk>  the first emperor   the king in this film is the most notorious tyrant in ancient china  the  word was spoken by the king  means  the land and the people   spoken from his mouth is totally lie  from then on  one after another  all the king in ancient china spoke the same thing but very few of them did as what they   another fact is  <unk> <unk>  empire only lasted about twenty years before it was destroyed by   well  i do like the beautiful scenes of this movie  but it can not make me accept the idea that people should die for a tyrant  ,decent indie horror films,0.158920019865036,1,1.0,0.0,1.0,0.1607,0.2570984363555908,0.158920019865036,decent indie horror films,0.05039238929748535,1,1.0,1.0,1.0,0.8841,0.9857531189918518,0.05039238929748535,1,1
48,14459,wow  the french are really getting the hang of it  if we look at their first <unk> movie we see a good story with nice actors  especially thanks to gerard  very lame special effect  in a fantasy story like <unk> special effects are really important  well  they did it right this time  it looks terrific  i <unk> think mission cleopatra is the best <unk> story ever written  in the movie there  not one moment you  bored  go and watch this  one thing  they did nt go exactly by the script which i think is a little bit <unk>  for example  in the comic <unk> eaks the nose of the sphinx  immediatly all the little <unk> start eaking of the nose of their miniature sphinx   really funny to   well they did nt put it in the movie  instead they <unk> the nose under the sphinx  <unk>   they will never look for it here   guess again   was funny but not as good as the original  another thing i disliked about the movie was their choice for music  it <unk> the film to <unk>  but never the less  it  a must   <unk> da jean holland ,often disturbing morality tale,0.029642105102539062,1,1.0,1.0,0.0,0.8692,0.04937034472823143,-0.029642105102539062,often disturbing morality tale,0.2099836766719818,1,1.0,0.0,0.0,0.6629999999999999,0.9722281098365784,-0.2099836766719818,1,1
49,21108,i  been watching attack of the show religiously for about  months  maybe longer but not much   i was very infatuated with olivia and i found kevin to be very witty and the repertoire between them very good  lately though it  starting to wear thin due to many factors for me  first my favorite segment is the first  minutes called around the net  that shows  video clips that you would find on a site like youtube  that are generally funny  or of people getting hurt inadvertently  some intentionally   umm  this when watched  to  times a week shows again and again the same stuff  i really have  seen anything that good and i can only laugh at people actually probably eaking their necks and being paralyzed so many times  the show is like a late show wanna be  colbert report wanna be with it  politics also  if you do not live in a blue state and are not an automatic liberal  this humor gets old also  mccain is old  yeah yeah  whatever  libs have no guts to make fun of themselves because they are not smart enough to realize that would endear themselves as having a sense of humor that they can laugh at themselves  so it  almost every show bash mccain or palin  sheesh  so we get the same old <unk> of people getting hurt that we are supposed to keep laughing at and then some leftist political humor that never laugh  at itself out of it  own weakness  i  keep watching since i watch at work and it  all that  on  hoping that i  be entertained but it is getting somewhat old  i did like the fill in host  of chris and alison though  they were actually a good change of pace  maybe this show could do a rotating host thing  olivia who i thought at times in the beginning was really funny has resorted to this constant pouting response and it  getting old  lol   of   it will keep you in a young mindset which is good if you  a younger baby boomer like me  mid     maybe a cartoon of the day would be another segment they should do  there is a ton of stuff available they could use  ,really wo nt enjoy,0.05193009972572327,1,1.0,0.0,0.0,0.1446,0.038551263511180885,-0.05193009972572327,respectable affluent rich america,0.07970339059829712,1,1.0,1.0,0.0,0.7415,0.987019419670105,-0.07970339059829712,0,0
50,17605,i was very disappointed by this movie  ms english who says that she is a fan of the original movie seemed to have taken a great piece of artistic work  and transformed it into a flat  lined  ho  hum  you  come a long way baby production  i tried to like meg ryan  mary haines  but she was just boring  she did  seem to feel anything about her husband  affair  there was no emotional struggle  no deep hurt  in the original  movie norma shearer  mary haines felt betrayed  shocked  vulnerable  confused and angry  the  production was more about some fake sisterhood theme   actually my wife   did  make you shed a tear or even chuckle  the only performances that were note worthy we  of dea messing  and bette midler   i wanted more of bette   there was really no protagonist in this movie  the sylvia fowler character had too many sub themes to it  and crystal allen had no fire  the remake of the department store encounter with annette benning  and miss mendez was luke warm  also the pacing was slow as well  obviously the  version needed to be updated  but this one was  it  the reason that the original version worked so well was that the characters were dealing with  man  problems  a subject by the way which is  out  dated  the magic of the original movie was that the movie was about both sexes  while you never saw the men  ,embarrassing vanity project known,0.10096758604049684,1,1.0,1.0,1.0,0.7944,0.8310387134552002,0.10096758604049684,respectable affluent rich america,0.06234604120254516,1,1.0,0.0,1.0,0.3195,0.9852757453918456,0.06234604120254516,1,0
51,22545,now here is a movie that does something that has  been done in a long time  it take ten or so different elements that we  already familiar with  vampires  martial arts  a techno beat  top  o  the  line special effects  etc    and turns it into something that feels and new  in what could have easily been merely a combination of  mortal kombat  and  buffy  the vampire slayer   wesley snipes  no favorite of mine since and mostly because of  passenger    gives a really good turn as the half human half bloodsucker  he acknowledges the internal conflict  but does  dwell on it more than necessary  he makes blade as deep a character as michael keaton made    say that the only part of the movie that got me a little miffed was the always present horror movie cliche of that one person that the hero happens to know who happens to know exactly how to stop the evil guy  on the other hand  you sort of have to have that in a movie like this  so it  easily   well  snipes is good  and steven dorff  hyped in the previews  makes a more than bad enough bad guy to snipes  hero  he  got class  presence  and enough control in his little pinky to teach al pacino how to tone it down a bit  who would ever think that a comic book movie would be a launching pad for an actor  i sincerely hope this is  and whoa  where the heck did kris kristofferson get acting talent  do  get me wrong  but the prolific actor has  done anything memorable since  millennium   and how many of us watched that just  of the cool video box  well  here he is  folks  in a very obi  <unk> turn  as blade  mentor and father figure  and good job    the quality of the acting is matched by the quality of the choreography and special effects  accompanied by a pulsing techno beat  the fight scenes ings back and quickly banish memories of mortal kombat  hey  it had a script  too  i was wondering what had happened to all the good writers out   the two major indications to me that i saw a quality flick were these  i had no feeling of remorse about paying full price to get in  a la any schumacher  batman    the avengers    mk  annihilation    godzilla   or  armageddon    wow  how many of those came out this year  ugh  also  i look forward to the inevitable sequel  as per the film  ending  let  just hope they do as good a job with it as with the first     <pad> ,blind woman defeating hundreds,0.03782737255096436,1,1.0,1.0,0.0,0.6785,0.0655585378408432,-0.03782737255096436,blind woman defeating hundreds,0.12500974535942078,1,1.0,0.0,0.0,0.4793,0.9845300912857056,-0.12500974535942078,1,1
52,23929,like a lot of horror fans out there that went looking for the next great scare flick  we plundered the asian horror market for whatever we could get our hands on  leaving no dark haired ghost lady unturned  we had good reason to do so  the asian market had spawned such terrifying wonders as ringu  dark waters  <unk>  the grudge  and a tale of two sisters  by the time takashi miike started ripping the mick out of the genre with one missed call in   the market seemed to be drying up  leaving it open for mockery and derision  despite the continued hollywood remake machine working full steam ahead  now  do  get me wrong  there were still plenty of good asian horrors being made  the likes of <unk> and shutter  to mention but two  will stand as minor genre classics some day  but the <unk> haired ghost lady had definitely had her feed at the party  and was time to take that success  drunk tramp home to bed  then along comes a film like <unk>  the curse  a film that is smart enough to pay subtle homage to it  roots  yet throws the <unk> out the window whilst doing it  what i  about to describe in terms of plot will probably make you think there is nothing new here at all  the film is a documentary about one of japan  top paranormal investigators as he receives stories and tip offs on ghostly goings on  he starts investigating the claims by a woman that she regularly hears a baby crying in the house next door  yet there is no baby there  apart from a middle aged woman and her son  these two disappear sharpish when the reporter pokes his nose around  but strange other coincidences start popping up  a psychic young girl  a mentally ill clairvoyant  a pretty young actress who had a strange vision  a lot of dead pigeons  and a very sinister demon by the name of <unk>  leading to a truly terrifying showdown in a small historical town    to say any more on the plot might ruin the fun a bit  the film is shot in  faux documentary  fashion  and incorporates footage from tv shows and news reports  and the labels via subtitles lets you know where you are in terms of the time line  the film has drawn more than a few comparisons to the blair witch project  but apart from the shooting format and the creepy trip through the woods late at night  the comparison ends there   what is refreshing about <unk> is how it does  pander to modern horror audiences  if you are expecting <unk> ghost ladies to pop out of the attic  look elsewhere  the film  strength lies in it  slow  gradual build up of terror  a terror so profound that it will stick with you for days after watching it  the climax is pretty damned freaky  but just when you think the film is over  you get treated to the  real  ending when the credits start to roll  and sweet holy   is it a killer  in terms of acting  it is mostly convincing  you get some  comedy  relief from the crazy  tin foil covered clairvoyant  but that soon dries up half way through the film  the film also has a slightly  nastier  feel than a lot of asian ghost horror  as there is a violent streak to some of the events   overall  <unk> is one to watch on your own  late at night  not since my first viewing of ringu ten years ago have i been so delightfully creeped out watching a horror film  it is one that will itch away at you until it is too late  then it is under your skin  just let yourself go to this one completely  and not a <unk> haired ghost lady in sight   no wonder it has barely been released outside of japan  let alone had an american remake lined up yet  check this one out if you can  essential viewing in my books  ,watch racism slowly dissipate,0.10599961876869204,1,1.0,0.0,0.0,0.2621,0.032781824469566345,-0.10599961876869204,instant commercial success may,0.05557847023010254,1,1.0,1.0,0.0,0.6656,0.9794448018074036,-0.05557847023010254,1,0
53,8901,dooley and his canine partner  jerry lee are together again in this  sequel       i sincerely had no clue that they made one sequel let alone two  and for a film that was only slight better than  turner  hooch   this time after dooley retires  he has to mate his dog  with other dogs  people  and wait around for jerry lee to poo  real classy stuff  i mean come on now  the original had at least a few good laugh  this one has nary a one  jim belushi just looks old and worn out  both belushi others were great in the     if john had  died  would he be so bad today like his other  that thought makes me sad for some   my grade      where i saw it  usa network ,features three excellent performances,0.03568166494369507,1,1.0,1.0,1.0,0.7090000000000001,0.14284934103488922,0.03568166494369507,wide white ready grin,0.045132294297218316,1,1.0,0.0,1.0,0.2438,0.9898764491081238,0.045132294297218316,0,0
54,6451,this one is about a homicide detective who battles a couple of young rich kids who have nothing better to do than plan an intricate murder and cover it up  they seem to outwit the police force seemingly at will  they taunt the detective by planting clues and leading them off on a wild goose chase  this one has a decent plot with a few good twists at the end of the movie  sandra bullock does a fine job in this one as a woman on the edge  not sure of herself and battling her inner demons  she ca  seem to keep a man in her life  especially partners  they seem to keep leaving her for some reason  altogether this is  a bad film  it keeps you guessing all the way the very shocking ending  ,subsequent cuban missile crisis,0.05177527666091919,1,1.0,1.0,0.0,0.7637,0.029670516029000282,-0.05177527666091919,respectable affluent rich america,0.06710545718669891,1,1.0,0.0,0.0,0.2985,0.9466509222984314,-0.06710545718669891,1,0
55,18531,returning from  years in china  a young missionary refuses to become the   paw for a gang of hometown   this movie was a bit of a departure from harold lloyd  previous movies  comedy derived more from dialogue  often rather serious  predominates here  rather than the elaborate sight gags which powered harold  classics of the past  there are some splendid moments  however  which are pure visual fun  as when harold attempts to follow a convertible down a crowded street  or when he desperately tries to keep a nightclub stripper from losing her clothes  there is also the climactic scene  set in a chinatown basement  in which harold gleefully jumps unabashedly into the darkest comedy  but most of the humor derives from harold  refusal to be the patsy of the criminals who  run his hometown for   and it  quite a collection of crooked politicians  thugs harold finds himself up against  played by a bevy of fine character actors  george <unk>  nat pendleton  grant mitchell  edwin maxwell  alan <unk>  warren hymer  stuttering fuzzy knight  pert una merkel is on hand as the tobacco stand girl who catches harold  eye and keeps him intrigued by her no  nonsense outlook on   movie mavens will recognize samuel  hinds as harold  missionary father  charles sellon as an elderly <unk> clergyman  and herman bing as a german gangster  all uncredited  also  showing up for only a few seconds as an attempted kidnapper  is noah young  a familiar face from harold  silent films  here making his final appearance in a lloyd   fox gave the film fine production values  especially in the opening scenes set in china  ,beautiful wealthy salon owner,0.15491417050361633,1,1.0,0.0,0.0,0.3728,0.17049212753772736,-0.15491417050361633,wide white ready grin,0.03945666551589967,1,1.0,1.0,0.0,0.7249,0.98695170879364,-0.03945666551589967,0,0
56,5990,i had never heard of this movie  but i like heath ledger and yan own and the story sounded interesting  so i figured i  give it a shot  i found it to be very enjoyable  heath ledger plays a  year old who works a kind of crappy job and wants to start making some serious dough  so he goes and asks for work from mobster yan own  i wo  go into details but things go very bad for ledger and gets into big trouble with yan own  from their on the movie just gets better and better  with one scene involving ledger hooking up with a pair of bank robbers  and lets not forget the beautiful rose byrne  who plays ledger  love interest  i would definitely recommend this movie  ,police guard gets killed,0.034929811954498284,1,1.0,1.0,0.0,0.586,0.5692306160926819,-0.034929811954498284,kung fu u scenes,0.1973901093006134,1,1.0,0.0,0.0,0.6897,0.9853801131248474,-0.1973901093006134,1,1
